temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
16.42,5/19/2012 14:00,254,partly-cloudy-day,9.48,5/19/2012 22:00,0.65,0.61,1009.32,5/19/2012 22:00,16.42,rain,10.12,0.78,5/19/2012 14:00,6.81,16.42,5,5/18/2012 23:00,5/19/2012 19:52,9.06,10.59,16.42,5/19/2012 4:03,5/19/2012 14:00,5/19/2012 11:00,Mostly cloudy throughout the day.,5/20/2012 3:00,10.59,5/19/2012 14:00,5/20/2012 1:00,0.95
16.44,7/14/2012 18:00,281,partly-cloudy-day,12.58,7/14/2012 22:00,0.63,1.68,1004.61,7/14/2012 22:00,16.44,rain,11.91,0.88,7/14/2012 18:00,12.44,16.44,5,7/13/2012 23:00,7/14/2012 20:13,12.44,13.13,16.44,7/14/2012 4:01,7/14/2012 18:00,7/14/2012 12:00,Partly cloudy throughout the day.,7/15/2012 4:00,13.13,7/14/2012 18:00,7/15/2012 4:00,0.85
12.31,9/23/2012 9:00,87,fog,8.42,9/23/2012 3:00,0.48,4.46,1009.6,9/23/2012 3:00,12.31,rain,10.62,0.86,9/23/2012 9:00,10.96,12.31,2,9/22/2012 23:00,9/23/2012 17:58,10.96,8.85,12.31,9/23/2012 5:49,9/23/2012 9:00,9/23/2012 10:00,Foggy overnight.,9/23/2012 18:00,7.69,9/23/2012 9:00,9/23/2012 18:00,0.27
24.64,5/26/2012 13:00,76,wind,10.24,5/26/2012 5:00,0,5.15,1020.27,5/26/2012 5:00,24.64,rain,12.01,0.58,5/26/2012 13:00,13.55,24.64,7,5/25/2012 23:00,5/26/2012 20:02,13.55,15.06,24.64,5/26/2012 3:55,5/26/2012 13:00,5/26/2012 11:00,Breezy in the afternoon.,5/27/2012 5:00,15.06,5/26/2012 13:00,5/27/2012 5:00,0.17
9.18,1/6/2012 23:00,274,partly-cloudy-night,3.39,1/6/2012 8:00,0.45,3.93,1023.65,1/6/2012 8:00,5.74,rain,12.96,0.78,1/6/2012 15:00,5.13,6.13,1,1/6/2012 0:00,1/6/2012 16:07,8.08,4.4,8.08,1/6/2012 8:06,1/6/2012 19:00,1/6/2012 11:00,Mostly cloudy throughout the day.,1/6/2012 19:00,1.64,1/6/2012 23:00,1/6/2012 21:00,0.41
13.46,11/20/2012 12:00,182,partly-cloudy-day,10.63,11/20/2012 1:00,0.76,5.74,1008.74,11/20/2012 1:00,13.46,rain,10.81,0.9,11/20/2012 12:00,7.23,13.46,1,11/20/2012 0:00,11/20/2012 16:06,9.73,10.88,13.46,11/20/2012 7:28,11/20/2012 12:00,11/20/2012 11:00,Mostly cloudy throughout the day.,11/21/2012 8:00,10.88,11/20/2012 12:00,11/21/2012 8:00,0.24
9.19,5/2/2012 23:00,15,partly-cloudy-day,7.14,5/3/2012 22:00,0.82,2.7,1012.04,5/3/2012 9:00,7.6,rain,9.04,0.9,5/3/2012 18:00,5.97,7.73,4,5/2/2012 23:00,5/3/2012 19:27,7.38,7.99,8.75,5/3/2012 4:29,5/3/2012 14:00,5/3/2012 11:00,Mostly cloudy throughout the day.,5/4/2012 5:00,5.92,5/3/2012 1:00,5/4/2012 6:00,0.4
9.93,4/19/2012 15:00,256,partly-cloudy-day,6.34,4/19/2012 6:00,0.67,3.78,984.05,4/19/2012 5:00,8.05,rain,10.7,0.91,4/19/2012 15:00,2.92,8.05,4,4/18/2012 23:00,4/19/2012 19:04,5.34,6.47,9.93,4/19/2012 4:56,4/19/2012 15:00,4/19/2012 12:00,Mostly cloudy throughout the day.,4/20/2012 5:00,3.41,4/19/2012 15:00,4/20/2012 4:00,0.94
9.71,5/5/2012 17:00,39,partly-cloudy-day,2.9,5/5/2012 6:00,0.63,4.28,1009.49,5/5/2012 5:00,7.42,rain,13.15,0.73,5/5/2012 17:00,3.19,7.42,4,5/4/2012 23:00,5/5/2012 19:31,5.72,6.21,9.71,5/5/2012 4:25,5/5/2012 17:00,5/5/2012 11:00,Mostly cloudy throughout the day.,5/6/2012 5:00,2.99,5/5/2012 17:00,5/6/2012 5:00,0.47
11.62,4/14/2012 15:00,38,partly-cloudy-day,3.07,4/14/2012 6:00,0.47,3.41,1007.83,4/14/2012 22:00,11.62,rain,10.62,0.72,4/14/2012 15:00,-0.3,11.62,4,4/13/2012 23:00,4/14/2012 18:56,3.3,5.67,11.62,4/14/2012 5:07,4/14/2012 15:00,4/14/2012 11:00,Partly cloudy throughout the day.,4/15/2012 5:00,3.66,4/14/2012 15:00,4/15/2012 5:00,0.78
11.46,11/1/2012 0:00,225,partly-cloudy-day,5.06,11/1/2012 22:00,0.44,4.07,979.63,11/1/2012 22:00,6.6,rain,12.54,0.85,11/1/2012 12:00,0.85,11.46,1,11/1/2012 0:00,11/1/2012 16:34,4.2,4.2,9.42,11/1/2012 6:55,11/1/2012 12:00,11/1/2012 9:00,Partly cloudy until evening.,11/1/2012 22:00,0.85,11/1/2012 0:00,11/1/2012 22:00,0.58
24.14,5/25/2012 13:00,69,wind,12.14,5/25/2012 4:00,0.09,4.88,1023.35,5/25/2012 4:00,24.14,rain,9.83,0.64,5/25/2012 13:00,15.06,24.14,7,5/24/2012 23:00,5/25/2012 20:01,15.06,15.81,24.14,5/25/2012 3:56,5/25/2012 13:00,5/25/2012 12:00,"Partly cloudy until afternoon and breezy starting in the afternoon, continuing until evening.",5/26/2012 5:00,15.81,5/25/2012 13:00,5/26/2012 5:00,0.14
1.81,2/5/2012 15:00,168,fog,0.28,2/5/2012 0:00,0.85,0.93,1027.42,2/5/2012 0:00,1.81,rain,4.18,0.96,2/5/2012 15:00,1.39,1.81,1,2/5/2012 0:00,2/5/2012 16:56,1.39,-0.12,1.81,2/5/2012 7:34,2/5/2012 15:00,2/5/2012 10:00,Foggy overnight.,2/6/2012 2:00,-4.68,2/5/2012 15:00,2/6/2012 2:00,0.42
10.81,4/9/2012 13:00,222,wind,7.97,4/9/2012 6:00,0.72,5.9,997.57,4/9/2012 6:00,10.81,rain,11.15,0.89,4/9/2012 13:00,2.8,10.81,3,4/8/2012 23:00,4/9/2012 18:47,5.94,8.31,10.81,4/9/2012 5:18,4/9/2012 13:00,4/9/2012 11:00,Mostly cloudy throughout the day and breezy starting in the evening.,4/10/2012 6:00,5.58,4/9/2012 13:00,4/10/2012 6:00,0.6
23.97,8/14/2012 14:00,175,partly-cloudy-day,15.33,8/14/2012 7:00,0.44,2.31,1011.08,8/14/2012 7:00,23.97,rain,11.8,0.75,8/14/2012 14:00,18.01,23.97,5,8/13/2012 23:00,8/14/2012 19:26,17.87,17.62,23.97,8/14/2012 4:46,8/14/2012 14:00,8/14/2012 12:00,Partly cloudy throughout the day.,8/15/2012 3:00,17.81,8/14/2012 14:00,8/15/2012 2:00,0.89
11.19,1/11/2012 12:00,248,partly-cloudy-night,6.53,1/11/2012 8:00,0.53,3.98,1032.94,1/11/2012 8:00,11.19,rain,13.05,0.84,1/11/2012 12:00,4.18,11.19,1,1/11/2012 0:00,1/11/2012 16:14,7.48,7.1,11.19,1/11/2012 8:03,1/11/2012 12:00,1/11/2012 10:00,Partly cloudy throughout the day.,1/12/2012 2:00,4.79,1/11/2012 12:00,1/12/2012 5:00,0.57
27.23,8/17/2012 16:00,175,partly-cloudy-day,14.11,8/17/2012 2:00,0.45,3.71,1013.84,8/17/2012 2:00,27.23,rain,13.08,0.63,8/17/2012 16:00,20.54,27.23,4,8/16/2012 23:00,8/17/2012 19:20,20.54,17.92,27.23,8/17/2012 4:51,8/17/2012 16:00,8/17/2012 11:00,Partly cloudy until evening.,8/18/2012 6:00,17.92,8/17/2012 16:00,8/18/2012 6:00,0.98
18.75,7/11/2012 14:00,252,partly-cloudy-day,10.82,7/11/2012 1:00,0.48,4.03,1010.87,7/11/2012 1:00,18.75,rain,13,0.79,7/11/2012 14:00,10.04,18.75,6,7/10/2012 23:00,7/11/2012 20:16,10.04,12.07,18.75,7/11/2012 3:57,7/11/2012 14:00,7/11/2012 12:00,Partly cloudy throughout the day.,7/12/2012 5:00,12.07,7/11/2012 14:00,7/12/2012 5:00,0.76
14.43,2/24/2012 14:00,258,partly-cloudy-day,8.44,2/24/2012 7:00,0.6,4.35,1027.25,2/24/2012 7:00,14.43,rain,12.21,0.83,2/24/2012 14:00,6.29,14.43,1,2/24/2012 0:00,2/24/2012 17:31,7.72,9.55,14.43,2/24/2012 6:59,2/24/2012 14:00,2/24/2012 9:00,Mostly cloudy throughout the day.,2/25/2012 5:00,7.01,2/24/2012 14:00,2/25/2012 8:00,0.09
1.79,2/9/2012 14:00,50,fog,-2.67,2/9/2012 9:00,0.75,0.84,1039.26,2/9/2012 6:00,1.79,snow,9.75,0.81,2/9/2012 14:00,-3.09,1.79,1,2/9/2012 0:00,2/9/2012 17:04,-0.75,-0.96,1.79,2/9/2012 7:27,2/9/2012 14:00,2/9/2012 10:00,Foggy starting in the evening.,2/10/2012 4:00,-3.7,2/9/2012 14:00,2/10/2012 0:00,0.56
22.5,8/28/2012 14:00,224,partly-cloudy-day,13.49,8/28/2012 6:00,0.39,4.17,1012.79,8/28/2012 6:00,22.5,rain,12.63,0.75,8/28/2012 14:00,14.74,22.5,4,8/27/2012 23:00,8/28/2012 18:57,14.74,14.97,22.5,8/28/2012 5:08,8/28/2012 14:00,8/28/2012 12:00,Partly cloudy until evening.,8/29/2012 2:00,14.97,8/28/2012 14:00,8/29/2012 2:00,0.39
9.67,11/6/2012 14:00,257,partly-cloudy-night,3.89,11/6/2012 6:00,0.33,3.58,1020.29,11/6/2012 6:00,7.17,rain,10.41,0.87,11/6/2012 14:00,2.35,7.17,1,11/6/2012 0:00,11/6/2012 16:26,4.97,0.92,9.67,11/6/2012 7:04,11/6/2012 14:00,11/6/2012 9:00,Partly cloudy throughout the day.,11/7/2012 7:00,-1.72,11/6/2012 14:00,11/7/2012 7:00,0.74
12.45,4/21/2012 15:00,261,partly-cloudy-day,3.41,4/21/2012 5:00,0.35,3.63,997,4/21/2012 5:00,12.45,rain,12.76,0.73,4/21/2012 15:00,2.21,12.45,4,4/20/2012 23:00,4/21/2012 19:08,4.76,3.78,12.45,4/21/2012 4:52,4/21/2012 15:00,4/21/2012 11:00,Partly cloudy throughout the day.,4/22/2012 5:00,1.57,4/21/2012 15:00,4/22/2012 5:00,0.01
18.18,3/26/2012 14:00,77,partly-cloudy-day,4.3,3/26/2012 5:00,0.15,2.85,1036.22,3/26/2012 5:00,18.18,rain,8.16,0.71,3/26/2012 14:00,4.77,18.18,3,3/25/2012 23:00,3/26/2012 18:24,5.32,3.84,18.18,3/26/2012 5:49,3/26/2012 14:00,3/26/2012 11:00,Partly cloudy in the afternoon.,3/27/2012 5:00,2.4,3/26/2012 14:00,3/27/2012 6:00,0.12
16.79,3/15/2012 15:00,205,fog,5.72,3/15/2012 5:00,0.32,1.41,1024.51,3/15/2012 5:00,16.79,rain,3.2,0.82,3/15/2012 15:00,6.07,16.79,3,3/15/2012 0:00,3/15/2012 18:06,8.5,2.82,16.79,3/15/2012 6:15,3/15/2012 15:00,3/15/2012 12:00,Foggy in the morning.,3/16/2012 6:00,1.59,3/15/2012 15:00,3/16/2012 8:00,0.76
24.34,9/3/2012 15:00,291,partly-cloudy-day,13.16,9/3/2012 7:00,0.5,1.15,1025.68,9/3/2012 7:00,24.34,rain,10.48,0.72,9/3/2012 15:00,13.71,24.34,3,9/2/2012 23:00,9/3/2012 18:44,13.71,15.69,24.34,9/3/2012 5:18,9/3/2012 15:00,9/3/2012 11:00,Partly cloudy until evening.,9/4/2012 5:00,15.69,9/3/2012 15:00,9/4/2012 5:00,0.6
18.12,6/23/2012 13:00,231,partly-cloudy-day,9.17,6/23/2012 4:00,0.33,5.55,1019.39,6/23/2012 4:00,18.12,rain,13.23,0.71,6/23/2012 13:00,11.65,18.12,6,6/22/2012 23:00,6/23/2012 20:23,11.65,11.01,18.12,6/23/2012 3:44,6/23/2012 13:00,6/23/2012 11:00,Partly cloudy throughout the day.,6/24/2012 2:00,11.01,6/23/2012 13:00,6/24/2012 2:00,0.12
16.44,10/2/2012 13:00,211,partly-cloudy-day,10.9,10/2/2012 3:00,0.39,5.09,1010.12,10/2/2012 3:00,16.44,rain,12.55,0.85,10/2/2012 13:00,11.06,16.44,2,10/1/2012 23:00,10/2/2012 17:37,11.06,10.87,16.44,10/2/2012 6:04,10/2/2012 13:00,10/2/2012 11:00,Partly cloudy throughout the day.,10/3/2012 6:00,10.87,10/2/2012 13:00,10/3/2012 6:00,0.58
21.77,8/3/2012 14:00,205,partly-cloudy-day,12.09,8/3/2012 5:00,0.33,4.37,1012.49,8/3/2012 5:00,21.77,rain,12.63,0.73,8/3/2012 14:00,14.36,21.77,5,8/2/2012 23:00,8/3/2012 19:46,14.36,13.09,21.77,8/3/2012 4:29,8/3/2012 14:00,8/3/2012 12:00,Partly cloudy throughout the day.,8/4/2012 2:00,13.09,8/3/2012 14:00,8/4/2012 2:00,0.55
4.5,1/29/2012 14:00,45,fog,1.43,1/29/2012 8:00,0.77,1.62,1030.78,1/29/2012 19:00,2.68,rain,6.73,0.89,1/29/2012 16:00,-0.24,2.68,1,1/29/2012 0:00,1/29/2012 16:43,1.24,1.87,4.5,1/29/2012 7:45,1/29/2012 14:00,1/29/2012 11:00,Foggy in the morning.,1/30/2012 5:00,-0.24,1/29/2012 16:00,1/29/2012 19:00,0.2
10.94,4/16/2012 15:00,274,partly-cloudy-day,-1.87,4/16/2012 6:00,0.37,0.59,1024.8,4/16/2012 6:00,10.94,rain,12.78,0.59,4/16/2012 15:00,1.82,10.94,4,4/15/2012 23:00,4/16/2012 18:59,5.16,1.96,10.94,4/16/2012 5:02,4/16/2012 15:00,4/16/2012 12:00,Partly cloudy throughout the day.,4/17/2012 1:00,-0.22,4/16/2012 15:00,4/17/2012 1:00,0.85
27.78,9/9/2012 13:00,202,partly-cloudy-day,10.83,9/9/2012 5:00,0.22,2.97,1011.85,9/9/2012 5:00,27.78,rain,12.2,0.67,9/9/2012 13:00,16.93,27.78,3,9/8/2012 23:00,9/9/2012 18:30,16.93,11.32,27.78,9/9/2012 5:27,9/9/2012 13:00,9/9/2012 10:00,Partly cloudy starting in the afternoon.,9/10/2012 6:00,11.32,9/9/2012 13:00,9/10/2012 6:00,0.78
2.13,1/31/2012 0:00,45,fog,-1.22,1/31/2012 7:00,0.55,2.36,1026.13,1/31/2012 20:00,1.13,rain,5.62,0.84,1/31/2012 10:00,-4.98,1.13,1,1/31/2012 0:00,1/31/2012 16:47,-0.51,-0.54,2.12,1/31/2012 7:42,1/31/2012 16:00,1/31/2012 11:00,Foggy in the morning.,2/1/2012 8:00,-2.95,1/31/2012 10:00,2/1/2012 8:00,0.26
6.33,12/7/2012 14:00,299,partly-cloudy-night,1.59,12/7/2012 9:00,0.56,5.63,1001.72,12/7/2012 9:00,2.12,rain,12.84,0.8,12/7/2012 15:00,1.16,2.12,1,12/7/2012 0:00,12/7/2012 15:53,3.9,2.97,6.33,12/7/2012 7:53,12/7/2012 14:00,12/7/2012 11:00,Mostly cloudy throughout the day.,12/8/2012 8:00,-2.07,12/7/2012 15:00,12/7/2012 19:00,0.78
9.82,12/16/2012 13:00,207,partly-cloudy-day,5.42,12/16/2012 3:00,0.39,3.07,999.72,12/16/2012 3:00,7.78,rain,12.86,0.89,12/16/2012 13:00,3.08,7.78,1,12/16/2012 0:00,12/16/2012 15:53,5.62,5.32,9.82,12/16/2012 8:02,12/16/2012 13:00,12/16/2012 11:00,Partly cloudy throughout the day.,12/17/2012 5:00,3.01,12/16/2012 13:00,12/17/2012 8:00,0.12
22.86,7/22/2012 14:00,205,partly-cloudy-day,10.53,7/22/2012 4:00,0.22,3,1026.73,7/22/2012 4:00,22.86,rain,12.6,0.66,7/22/2012 14:00,12.47,22.86,6,7/21/2012 23:00,7/22/2012 20:04,12.47,12.24,22.86,7/22/2012 4:11,7/22/2012 14:00,7/22/2012 12:00,Partly cloudy in the morning.,7/23/2012 4:00,12.24,7/22/2012 14:00,7/23/2012 4:00,0.11
14.06,5/17/2012 15:00,131,partly-cloudy-day,4.54,5/17/2012 5:00,0.42,2.52,1017.46,5/17/2012 5:00,14.06,rain,12.76,0.66,5/17/2012 15:00,7.09,14.06,5,5/16/2012 23:00,5/17/2012 19:50,9.11,7.11,14.06,5/17/2012 4:06,5/17/2012 15:00,5/17/2012 11:00,Partly cloudy throughout the day.,5/18/2012 4:00,6.22,5/17/2012 15:00,5/18/2012 4:00,0.89
11.09,3/31/2012 13:00,15,partly-cloudy-day,3.71,3/31/2012 22:00,0.61,3.31,1019.84,3/31/2012 21:00,11.09,rain,11.22,0.71,3/31/2012 13:00,1.12,11.09,3,3/30/2012 23:00,3/31/2012 18:32,2.43,6.58,11.09,3/31/2012 5:38,3/31/2012 13:00,3/31/2012 12:00,Mostly cloudy throughout the day.,4/1/2012 6:00,4.29,3/31/2012 13:00,4/1/2012 6:00,0.27
17.07,9/28/2012 13:00,227,partly-cloudy-day,9.78,9/28/2012 4:00,0.39,4.08,1012.91,9/28/2012 3:00,17.07,rain,12.84,0.85,9/28/2012 13:00,6.9,17.07,2,9/27/2012 23:00,9/28/2012 17:46,8.74,9.03,17.07,9/28/2012 5:57,9/28/2012 13:00,9/28/2012 11:00,Partly cloudy until evening.,9/29/2012 6:00,7.44,9/28/2012 13:00,9/29/2012 5:00,0.45
13.27,3/19/2012 16:00,267,partly-cloudy-day,1.41,3/19/2012 6:00,0.17,2.68,1032.01,3/19/2012 7:00,13.27,rain,11.46,0.68,3/19/2012 16:00,1.97,13.27,3,3/19/2012 0:00,3/19/2012 18:12,4.33,1.69,13.27,3/19/2012 6:05,3/19/2012 16:00,3/19/2012 12:00,Partly cloudy throughout the day.,3/20/2012 4:00,-0.32,3/19/2012 16:00,3/20/2012 4:00,0.9
12.32,10/14/2012 14:00,300,partly-cloudy-day,4.1,10/14/2012 7:00,0.2,2.36,1002.5,10/14/2012 6:00,12.32,rain,11.86,0.8,10/14/2012 14:00,2.83,12.32,2,10/13/2012 23:00,10/14/2012 17:10,4.09,2.81,12.32,10/14/2012 6:24,10/14/2012 14:00,10/14/2012 12:00,"Partly cloudy starting in the afternoon, continuing until evening.",10/15/2012 3:00,1.64,10/14/2012 14:00,10/15/2012 4:00,0.96
13.89,6/4/2012 16:00,20,partly-cloudy-day,6.87,6/4/2012 5:00,0.56,3.37,1013.69,6/4/2012 5:00,13.89,rain,10.86,0.79,6/4/2012 16:00,7.54,13.89,6,6/3/2012 23:00,6/4/2012 20:12,7.54,7.64,13.89,6/4/2012 3:47,6/4/2012 16:00,6/4/2012 12:00,Partly cloudy until evening.,6/5/2012 1:00,4.48,6/4/2012 16:00,6/5/2012 1:00,0.5
14.66,11/13/2012 13:00,203,partly-cloudy-night,10.34,11/13/2012 7:00,0.54,3.23,1026.29,11/13/2012 7:00,14.66,rain,11.49,0.88,11/13/2012 13:00,10.47,14.66,1,11/13/2012 0:00,11/13/2012 16:15,10.47,10.06,14.66,11/13/2012 7:17,11/13/2012 13:00,11/13/2012 10:00,Mostly cloudy throughout the day.,11/14/2012 8:00,10.06,11/13/2012 13:00,11/14/2012 8:00,0.98
10.01,4/18/2012 13:00,174,wind,5.74,4/17/2012 23:00,0.6,5.1,982.22,4/18/2012 6:00,10.01,rain,11.86,0.87,4/18/2012 13:00,3.41,10.01,3,4/17/2012 23:00,4/18/2012 19:03,6.47,6.27,10.01,4/18/2012 4:58,4/18/2012 13:00,4/18/2012 11:00,Mostly cloudy throughout the day and breezy until afternoon.,4/19/2012 6:00,2.76,4/18/2012 13:00,4/19/2012 5:00,0.91
17.15,4/30/2012 16:00,110,partly-cloudy-day,7.05,4/30/2012 5:00,0.32,4.69,1012.09,4/30/2012 5:00,17.15,rain,13.13,0.68,4/30/2012 16:00,11.28,17.15,5,4/29/2012 23:00,4/30/2012 19:23,11.28,8.68,17.15,4/30/2012 4:34,4/30/2012 16:00,4/30/2012 11:00,Partly cloudy throughout the day.,5/1/2012 6:00,6.21,4/30/2012 16:00,5/1/2012 6:00,0.29
9.45,11/3/2012 12:00,226,partly-cloudy-day,2.79,11/3/2012 3:00,0.25,3.16,996.52,11/3/2012 4:00,6.47,rain,12.71,0.79,11/3/2012 14:00,1.33,6.47,1,11/3/2012 0:00,11/3/2012 16:31,2.96,3.22,9.45,11/3/2012 6:59,11/3/2012 12:00,11/3/2012 9:00,Partly cloudy until evening.,11/4/2012 2:00,1.56,11/3/2012 14:00,11/4/2012 2:00,0.64
10.03,4/27/2012 23:00,37,wind,7.3,4/28/2012 22:00,0.74,4.9,1014.81,4/28/2012 21:00,6.99,rain,9.06,0.92,4/28/2012 11:00,1.49,10.03,4,4/27/2012 23:00,4/28/2012 19:19,5.99,6.46,9.59,4/28/2012 4:38,4/28/2012 11:00,4/28/2012 12:00,Mostly cloudy throughout the day and breezy starting in the evening.,4/29/2012 0:00,2.18,4/27/2012 23:00,4/29/2012 0:00,0.22
20.21,9/10/2012 14:00,216,partly-cloudy-day,14.19,9/10/2012 6:00,0.59,5.69,1010.15,9/10/2012 6:00,20.21,rain,12.65,0.78,9/10/2012 14:00,14.77,20.21,3,9/9/2012 23:00,9/10/2012 18:28,14.77,16.93,20.21,9/10/2012 5:29,9/10/2012 14:00,9/10/2012 12:00,Partly cloudy throughout the day.,9/11/2012 7:00,16.93,9/10/2012 14:00,9/11/2012 7:00,0.81
3.36,2/1/2012 14:00,53,partly-cloudy-day,-4.69,2/1/2012 23:00,0.36,5.45,1032.32,2/1/2012 23:00,-1.86,snow,11.41,0.67,2/1/2012 14:00,-6.49,-1.86,1,2/1/2012 0:00,2/1/2012 16:49,-1.66,-0.92,3.36,2/1/2012 7:41,2/1/2012 14:00,2/1/2012 10:00,Partly cloudy until evening.,2/2/2012 7:00,-5.98,2/1/2012 14:00,2/2/2012 6:00,0.29
17.88,7/1/2012 17:00,234,partly-cloudy-day,9.31,7/1/2012 5:00,0.31,5.06,1014.12,7/1/2012 5:00,17.88,rain,13.2,0.7,7/1/2012 17:00,12.47,17.88,6,6/30/2012 23:00,7/1/2012 20:22,12.47,11.01,17.88,7/1/2012 3:48,7/1/2012 17:00,7/1/2012 11:00,Partly cloudy throughout the day.,7/2/2012 4:00,11.01,7/1/2012 17:00,7/2/2012 4:00,0.42
11.15,2/27/2012 18:00,247,partly-cloudy-day,6.44,2/27/2012 2:00,0.67,3.68,1024.91,2/27/2012 3:00,11.15,rain,11.09,0.85,2/27/2012 18:00,8.12,11.15,1,2/27/2012 0:00,2/27/2012 17:36,9.73,6.27,11.15,2/27/2012 6:52,2/27/2012 18:00,2/27/2012 9:00,Mostly cloudy throughout the day.,2/28/2012 4:00,3.69,2/27/2012 18:00,2/28/2012 4:00,0.18
9.62,1/8/2012 15:00,275,partly-cloudy-day,4.46,1/8/2012 1:00,0.73,3.56,1026.57,1/8/2012 5:00,8.09,rain,13.13,0.75,1/8/2012 17:00,5.51,8.09,1,1/8/2012 0:00,1/8/2012 16:10,7.74,8.12,9.62,1/8/2012 8:05,1/8/2012 15:00,1/8/2012 12:00,Mostly cloudy until evening.,1/9/2012 0:00,5.52,1/8/2012 17:00,1/9/2012 0:00,0.47
9.32,3/4/2012 12:00,270,wind,4.87,3/4/2012 16:00,0.65,2.19,1016.56,3/4/2012 16:00,7.01,rain,10.36,0.9,3/4/2012 12:00,-1.21,7.01,1,3/4/2012 0:00,3/4/2012 17:47,4.04,3.92,9.32,3/4/2012 6:39,3/4/2012 12:00,3/4/2012 9:00,Mostly cloudy throughout the day and breezy overnight.,3/5/2012 3:00,-0.88,3/4/2012 12:00,3/5/2012 4:00,0.36
14.48,3/20/2012 16:00,259,partly-cloudy-day,4.41,3/20/2012 4:00,0.34,2.42,1034.75,3/20/2012 4:00,14.48,rain,13.05,0.72,3/20/2012 16:00,8.48,14.48,2,3/20/2012 0:00,3/20/2012 18:14,8.79,4.33,14.48,3/20/2012 6:03,3/20/2012 16:00,3/20/2012 10:00,Partly cloudy throughout the day.,3/21/2012 7:00,1.97,3/20/2012 16:00,3/21/2012 4:00,0.94
18.67,7/12/2012 14:00,231,partly-cloudy-day,10.29,7/12/2012 5:00,0.5,3.27,1012.07,7/12/2012 5:00,18.67,rain,12.34,0.8,7/12/2012 14:00,13.15,18.67,6,7/11/2012 23:00,7/12/2012 20:15,13.15,10.04,18.67,7/12/2012 3:58,7/12/2012 14:00,7/12/2012 12:00,Partly cloudy throughout the day.,7/12/2012 18:00,10.04,7/12/2012 14:00,7/12/2012 18:00,0.79
18.08,6/14/2012 12:00,105,partly-cloudy-day,8.21,6/14/2012 3:00,0.35,4.6,1016.24,6/14/2012 3:00,18.08,rain,12.6,0.71,6/14/2012 12:00,12.91,18.08,6,6/13/2012 23:00,6/14/2012 20:20,12.91,8.7,18.08,6/14/2012 3:44,6/14/2012 12:00,6/14/2012 11:00,Partly cloudy throughout the day.,6/15/2012 3:00,7.79,6/14/2012 12:00,6/15/2012 3:00,0.84
19.69,7/30/2012 14:00,246,partly-cloudy-day,7.83,7/30/2012 4:00,0.31,4.22,1015.19,7/30/2012 4:00,19.69,rain,12.92,0.65,7/30/2012 14:00,11.52,19.69,5,7/29/2012 23:00,7/30/2012 19:53,11.52,9.86,19.69,7/30/2012 4:22,7/30/2012 14:00,7/30/2012 11:00,Partly cloudy throughout the day.,7/31/2012 5:00,8.53,7/30/2012 14:00,7/31/2012 5:00,0.41
9.69,12/21/2012 14:00,240,partly-cloudy-day,6.22,12/21/2012 23:00,0.44,3.21,1009.54,12/21/2012 21:00,7.58,rain,12.15,0.91,12/21/2012 14:00,4.44,7.58,1,12/21/2012 0:00,12/21/2012 15:54,6.04,6.3,9.69,12/21/2012 8:05,12/21/2012 14:00,12/21/2012 11:00,Partly cloudy throughout the day.,12/22/2012 0:00,4.44,12/21/2012 14:00,12/22/2012 0:00,0.29
10.92,10/30/2012 13:00,259,partly-cloudy-day,5,10/30/2012 7:00,0.45,2.37,1004.48,10/30/2012 8:00,10.92,rain,11.25,0.84,10/30/2012 13:00,4.43,10.92,1,10/30/2012 0:00,10/30/2012 16:38,6.45,5.57,10.92,10/30/2012 6:52,10/30/2012 13:00,10/30/2012 9:00,Partly cloudy throughout the day.,10/31/2012 2:00,3.44,10/30/2012 13:00,10/31/2012 2:00,0.52
14.29,3/3/2012 15:00,206,fog,6.42,3/3/2012 0:00,0.55,3.5,1018.94,3/3/2012 23:00,14.29,rain,7.44,0.82,3/3/2012 15:00,5.29,14.29,2,3/3/2012 0:00,3/3/2012 17:45,6.92,7.06,14.29,3/3/2012 6:41,3/3/2012 15:00,3/3/2012 12:00,Foggy in the morning.,3/4/2012 1:00,5.29,3/3/2012 15:00,3/4/2012 8:00,0.33
18.26,3/27/2012 14:00,76,partly-cloudy-day,1.49,3/27/2012 5:00,0.14,2.09,1036.33,3/27/2012 6:00,18.26,rain,11.64,0.53,3/27/2012 14:00,4.88,18.26,3,3/26/2012 23:00,3/27/2012 18:26,4.88,5.32,18.26,3/27/2012 5:47,3/27/2012 14:00,3/27/2012 11:00,Partly cloudy until evening.,3/28/2012 5:00,4.77,3/27/2012 14:00,3/28/2012 5:00,0.15
